Manufacturer/Name,Gun Type,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders
Circuitous Gyre,,Named Weapon,Balance_SG_HYP_05_CircGuire,BARREL ACCESSORY,2,3,1,Part_SG_Hyp_Barrel_03_B,,"Part_SG_Hyp_Barrel_01, Part_SG_Hyp_Barrel_02, Part_SG_Hyp_Barrel_04"
Circuitous Gyre,,Named Weapon,Balance_SG_HYP_05_CircGuire,BARREL ACCESSORY,2,3,1,Part_SG_Hyp_Barrel_03_C,,"Part_SG_Hyp_Barrel_01, Part_SG_Hyp_Barrel_02, Part_SG_Hyp_Barrel_04"
Circuitous Gyre,,Named Weapon,Balance_SG_HYP_05_CircGuire,FOREGRIP,1,1,1,Part_SG_Hyp_Foregrip_01,,
Circuitous Gyre,,Named Weapon,Balance_SG_HYP_05_CircGuire,FOREGRIP,1,1,1,Part_SG_Hyp_Foregrip_02,,
Circuitous Gyre,,Named Weapon,Balance_SG_HYP_05_CircGuire,FOREGRIP,1,1,1,Part_SG_Hyp_Foregrip_04,,
Circuitous Gyre,,Named Weapon,Balance_SG_HYP_05_CircGuire,GRIP,1,1,1,Part_SG_Hyp_Grip_01,,
Circuitous Gyre,,Named Weapon,Balance_SG_HYP_05_CircGuire,GRIP,1,1,1,Part_SG_Hyp_Grip_02,,
Circuitous Gyre,,Named Weapon,Balance_SG_HYP_05_CircGuire,GRIP,1,1,1,Part_SG_Hyp_Grip_04,,
Circuitous Gyre,,Named Weapon,Balance_SG_HYP_05_CircGuire,MAGAZINE,1,1,1,Part_SG_Hyp_Mag_02,,
Circuitous Gyre,,Named Weapon,Balance_SG_HYP_05_CircGuire,SCOPE,1,1,1,Part_SG_Hyp_Scope_01,,
Circuitous Gyre,,Named Weapon,Balance_SG_HYP_05_CircGuire,SCOPE,1,1,1,Part_SG_Hyp_Scope_02,,
Circuitous Gyre,,Named Weapon,Balance_SG_HYP_05_CircGuire,SCOPE,1,1,1,Part_SG_Hyp_Scope_03,,
Circuitous Gyre,,Named Weapon,Balance_SG_HYP_05_CircGuire,SCOPE,1,1,0.2,None,,
Circuitous Gyre,,Named Weapon,Balance_SG_HYP_05_CircGuire,ELEMENTAL,1,1,0.25,Part_SG_Hyp_Ele_Poison,,
Circuitous Gyre,,Named Weapon,Balance_SG_HYP_05_CircGuire,ELEMENTAL,1,1,0.25,Part_SG_Hyp_Ele_Cryo,,
Circuitous Gyre,,Named Weapon,Balance_SG_HYP_05_CircGuire,ELEMENTAL,1,1,0.25,Part_SG_Hyp_Ele_Fire,,
Circuitous Gyre,,Named Weapon,Balance_SG_HYP_05_CircGuire,ELEMENTAL,1,1,0.25,Part_SG_Hyp_Ele_Shock,,
Circuitous Gyre,,Named Weapon,Balance_SG_HYP_05_CircGuire,ELEMENTAL,1,1,0.25,Part_SG_Hyp_Ele_DarkMagic,,
Circuitous Gyre,,Named Weapon,Balance_SG_HYP_05_CircGuire,ELEMENTAL,1,1,1.8,None,,
Circuitous Gyre,,Named Weapon,Balance_SG_HYP_05_CircGuire,WARD TYPE,1,1,1,Part_SG_Hyp_Shield_03,,
Circuitous Gyre,,Named Weapon,Balance_SG_HYP_05_CircGuire,WARD TYPE,1,1,1,Part_SG_Hyp_Shield_04,,
Circuitous Gyre,,Named Weapon,Balance_SG_HYP_05_CircGuire,MATERIAL,1,1,1,Part_SG_HYP_Material_CircGuire,,
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,BODY,1,1,1,Part_SG_JAK_Body,,
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,TRIGGER,1,1,1,Part_SG_JAK_Trigger_01,Part_SG_JAK_Body,
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,TRIGGER,1,1,1,Part_SG_JAK_Trigger_02,Part_SG_JAK_Body,
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,BARREL,1,1,1,Part_SG_JAK_Barrel_Crossblade,,
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,BARREL ACCESSORY,2,3,1,Part_SG_JAK_Barrel_04_A,,"Part_SG_JAK_Barrel_01, Part_SG_JAK_Barrel_02, Part_SG_JAK_Barrel_03"
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,BARREL ACCESSORY,2,3,1,Part_SG_JAK_Barrel_04_B,,"Part_SG_JAK_Barrel_01, Part_SG_JAK_Barrel_02, Part_SG_JAK_Barrel_03"
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,BARREL ACCESSORY,2,3,1,Part_SG_JAK_Barrel_04_C,,"Part_SG_JAK_Barrel_01, Part_SG_JAK_Barrel_02, Part_SG_JAK_Barrel_03"
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,BARREL ACCESSORY 2,1,1,1,Part_SG_JAK_Barrel_Crossblade_Stat_Cryo,Part_SG_JAK_Barrel_Crossblade,
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,BARREL ACCESSORY 2,1,1,1,Part_SG_JAK_Barrel_Crossblade_Stat_Dark,Part_SG_JAK_Barrel_Crossblade,
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,BARREL ACCESSORY 2,1,1,1,Part_SG_JAK_Barrel_Crossblade_Stat_Fire,Part_SG_JAK_Barrel_Crossblade,
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,BARREL ACCESSORY 2,1,1,1,Part_SG_JAK_Barrel_Crossblade_Stat_Poison,Part_SG_JAK_Barrel_Crossblade,
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,BARREL ACCESSORY 2,1,1,1,Part_SG_JAK_Barrel_Crossblade_Stat_Shock,Part_SG_JAK_Barrel_Crossblade,
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,BOLT,1,1,1,Part_SG_JAK_Bolt_03,,
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,BOLT,1,1,1,Part_SG_JAK_Bolt_04,,
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,BOLT,1,1,1,Part_SG_JAK_Bolt_05,,Part_SG_JAK_Barrel_04
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,FOREGRIP,1,1,1,Part_SG_JAK_Foregrip_01,,
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,FOREGRIP,1,1,1,Part_SG_JAK_Foregrip_02,,
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,FOREGRIP,1,1,1,Part_SG_JAK_Foregrip_03,Part_SG_JAK_Trigger_03,
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,FOREGRIP,1,1,1,Part_SG_JAK_Foregrip_04,Part_SG_JAK_Trigger_03,Part_SG_JAK_Barrel_04
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,FOREGRIP,1,1,1,Part_SG_JAK_Foregrip_05,,
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,STOCK,1,1,1,Part_SG_JAK_Stock_01,,
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,STOCK,1,1,1,Part_SG_JAK_Stock_02,,
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,STOCK,1,1,1,Part_SG_JAK_Stock_03,,
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,STOCK,1,1,1,Part_SG_JAK_Stock_04,,
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,STOCK,1,1,1,Part_SG_JAK_Stock_05,,
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,STOCK ACCESSORY,1,1,1,Part_SG_JAK_Stock_01_A,Part_SG_JAK_Stock_01,
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,STOCK ACCESSORY,1,1,1,Part_SG_JAK_Stock_02_A,Part_SG_JAK_Stock_02,
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,STOCK ACCESSORY,1,1,1,Part_SG_JAK_Stock_03_A,Part_SG_JAK_Stock_03,
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,STOCK ACCESSORY,1,1,1,Part_SG_JAK_Stock_05_A,Part_SG_JAK_Stock_05,
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,MAGAZINE,1,1,1,Part_SG_JAK_Mag_01_Crossblade_Cryo,,Part_SG_JAK_Barrel_Crossblade_Stat_Cryo
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,MAGAZINE,1,1,1,Part_SG_JAK_Mag_01_Crossblade_Dark,,Part_SG_JAK_Barrel_Crossblade_Stat_Dark
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,MAGAZINE,1,1,1,Part_SG_JAK_Mag_01_Crossblade_Fire,,Part_SG_JAK_Barrel_Crossblade_Stat_Fire
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,MAGAZINE,1,1,1,Part_SG_JAK_Mag_01_Crossblade_Poison,,Part_SG_JAK_Barrel_Crossblade_Stat_Poison
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,MAGAZINE,1,1,1,Part_SG_JAK_Mag_01_Crossblade_Shock,,Part_SG_JAK_Barrel_Crossblade_Stat_Shock
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,MAGAZINE,1,1,1,Part_SG_JAK_Mag_03_Crossblade_Cryo,,"Part_SG_JAK_Barrel_01, Part_SG_JAK_Barrel_02, Part_SG_JAK_Barrel_03, Part_SG_JAK_Barrel_Crossblade_Stat_Cryo"
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,MAGAZINE,1,1,1,Part_SG_JAK_Mag_03_Crossblade_Dark,,"Part_SG_JAK_Barrel_01, Part_SG_JAK_Barrel_02, Part_SG_JAK_Barrel_03, Part_SG_JAK_Barrel_Crossblade_Stat_Dark"
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,MAGAZINE,1,1,1,Part_SG_JAK_Mag_03_Crossblade_Fire,,"Part_SG_JAK_Barrel_01, Part_SG_JAK_Barrel_02, Part_SG_JAK_Barrel_03, Part_SG_JAK_Barrel_Crossblade_Stat_Fire"
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,MAGAZINE,1,1,1,Part_SG_JAK_Mag_03_Crossblade_Poison,,"Part_SG_JAK_Barrel_01, Part_SG_JAK_Barrel_02, Part_SG_JAK_Barrel_03, Part_SG_JAK_Barrel_Crossblade_Stat_Poison"
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,MAGAZINE,1,1,1,Part_SG_JAK_Mag_03_Crossblade_Shock,,"Part_SG_JAK_Barrel_01, Part_SG_JAK_Barrel_02, Part_SG_JAK_Barrel_03, Part_SG_JAK_Barrel_Crossblade_Stat_Shock"
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,SCOPE,1,1,0.5,Part_SG_JAK_IronSight,,
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,SCOPE,1,1,1,Part_SG_JAK_Scope_01,,
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,SCOPE,1,1,1,Part_SG_JAK_Scope_02,,
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,SCOPE,1,1,1,Part_SG_JAK_Scope_03,,
Crossblade,,Named Weapon,Balance_SG_JAK_05_Crossblade,MATERIAL,1,1,1,Part_SG_JAK_Material_Crossblade,,
Crossbolt Generator,,Named Weapon,Balance_AR_JAK_05_CrossGen,BODY,1,1,1,Part_AR_JAK_Body,,
Crossbolt Generator,,Named Weapon,Balance_AR_JAK_05_CrossGen,TRIGGER,1,1,1,Part_AR_JAK_Trigger_01,,
Crossbolt Generator,,Named Weapon,Balance_AR_JAK_05_CrossGen,TRIGGER,1,1,1,Part_AR_JAK_Trigger_02,,
Crossbolt Generator,,Named Weapon,Balance_AR_JAK_05_CrossGen,TRIGGER,1,1,1,Part_AR_JAK_Trigger_03,,
Crossbolt Generator,,Named Weapon,Balance_AR_JAK_05_CrossGen,TRIGGER,1,1,0.4,Part_AR_JAK_Trigger_04,,
Crossbolt Generator,,Named Weapon,Balance_AR_JAK_05_CrossGen,BARREL,1,1,3,Part_AR_JAK_Barrel_CrossGen,,
Crossbolt Generator,,Named Weapon,Balance_AR_JAK_05_CrossGen,BARREL ACCESSORY,2,3,1,Part_AR_JAK_Barrel_04_A,,"Part_AR_JAK_Barrel_02, Part_AR_JAK_Barrel_03"
Crossbolt Generator,,Named Weapon,Balance_AR_JAK_05_CrossGen,BARREL ACCESSORY,2,3,1,Part_AR_JAK_Barrel_04_B,,"Part_AR_JAK_Barrel_02, Part_AR_JAK_Barrel_03"
Crossbolt Generator,,Named Weapon,Balance_AR_JAK_05_CrossGen,BARREL ACCESSORY,2,3,1,Part_AR_JAK_Barrel_04_C,,"Part_AR_JAK_Barrel_02, Part_AR_JAK_Barrel_03"
Crossbolt Generator,,Named Weapon,Balance_AR_JAK_05_CrossGen,BOLT,1,1,1,Part_AR_JAK_Bolt_01,,
Crossbolt Generator,,Named Weapon,Balance_AR_JAK_05_CrossGen,BOLT,1,1,1,Part_AR_JAK_Bolt_02,,
Crossbolt Generator,,Named Weapon,Balance_AR_JAK_05_CrossGen,BOLT,1,1,1,Part_AR_JAK_Bolt_03,,
Crossbolt Generator,,Named Weapon,Balance_AR_JAK_05_CrossGen,MAGAZINE,1,1,1,Part_AR_JAK_Mag_Xbow_04,,"Part_AR_JAK_Barrel_01, Part_AR_JAK_Barrel_02, Part_AR_JAK_Barrel_03"
Crossbolt Generator,,Named Weapon,Balance_AR_JAK_05_CrossGen,MAGAZINE,1,1,1,Part_AR_JAK_Mag_Xbow_01,,"Part_AR_JAK_Barrel_01, Part_AR_JAK_Barrel_02, Part_AR_JAK_Barrel_03"
Crossbolt Generator,,Named Weapon,Balance_AR_JAK_05_CrossGen,MAGAZINE,1,1,1,Part_AR_JAK_Mag_Xbow_02,,"Part_AR_JAK_Barrel_01, Part_AR_JAK_Barrel_02, Part_AR_JAK_Barrel_03"
Crossbolt Generator,,Named Weapon,Balance_AR_JAK_05_CrossGen,MAGAZINE,1,1,1,Part_AR_JAK_Mag_Xbow_03,,"Part_AR_JAK_Barrel_01, Part_AR_JAK_Barrel_02, Part_AR_JAK_Barrel_03"
Crossbolt Generator,,Named Weapon,Balance_AR_JAK_05_CrossGen,FOREGRIP,1,1,1,Part_AR_JAK_Foregrip_01,,
Crossbolt Generator,,Named Weapon,Balance_AR_JAK_05_CrossGen,FOREGRIP,1,1,1,Part_AR_JAK_Foregrip_02,,
Crossbolt Generator,,Named Weapon,Balance_AR_JAK_05_CrossGen,FOREGRIP,1,1,1,Part_AR_JAK_Foregrip_03,,
Crossbolt Generator,,Named Weapon,Balance_AR_JAK_05_CrossGen,FOREGRIP,1,1,1,Part_AR_JAK_Foregrip_04,,
Crossbolt Generator,,Named Weapon,Balance_AR_JAK_05_CrossGen,STOCK,1,1,1,Part_AR_JAK_Stock_01,,
Crossbolt Generator,,Named Weapon,Balance_AR_JAK_05_CrossGen,STOCK,1,1,1,Part_AR_JAK_Stock_02,,
Crossbolt Generator,,Named Weapon,Balance_AR_JAK_05_CrossGen,STOCK,1,1,1,Part_AR_JAK_Stock_03,,
Crossbolt Generator,,Named Weapon,Balance_AR_JAK_05_CrossGen,STOCK,1,1,1,Part_AR_JAK_Stock_04,,
Crossbolt Generator,,Named Weapon,Balance_AR_JAK_05_CrossGen,STOCK,1,1,1,Part_AR_JAK_Stock_05,,
Crossbolt Generator,,Named Weapon,Balance_AR_JAK_05_CrossGen,STOCK ACCESSORY,1,1,0.5,None,,
Crossbolt Generator,,Named Weapon,Balance_AR_JAK_05_CrossGen,STOCK ACCESSORY,1,1,1,Part_AR_JAK_StockMod_01,Part_AR_JAK_Stock_01,
Crossbolt Generator,,Named Weapon,Balance_AR_JAK_05_CrossGen,STOCK ACCESSORY,1,1,1,Part_AR_JAK_StockMod_02,Part_AR_JAK_Stock_02,
Crossbolt Generator,,Named Weapon,Balance_AR_JAK_05_CrossGen,STOCK ACCESSORY,1,1,1,Part_AR_JAK_StockMod_03,Part_AR_JAK_Stock_03,
Crossbolt Generator,,Named Weapon,Balance_AR_JAK_05_CrossGen,STOCK ACCESSORY,1,1,1,Part_AR_JAK_StockMod_04,Part_AR_JAK_Stock_04,
Crossbolt Generator,,Named Weapon,Balance_AR_JAK_05_CrossGen,STOCK ACCESSORY,1,1,1,Part_AR_JAK_StockMod_05,Part_AR_JAK_Stock_05,
Crossbolt Generator,,Named Weapon,Balance_AR_JAK_05_CrossGen,SCOPE,1,1,0.75,None,,
Crossbolt Generator,,Named Weapon,Balance_AR_JAK_05_CrossGen,SCOPE,1,1,1,Part_AR_JAK_Scope_01,,
Crossbolt Generator,,Named Weapon,Balance_AR_JAK_05_CrossGen,SCOPE,1,1,1,Part_AR_JAK_Scope_02,,
Crossbolt Generator,,Named Weapon,Balance_AR_JAK_05_CrossGen,SCOPE,1,1,1,Part_AR_JAK_Scope_03,,
Crossbolt Generator,,Named Weapon,Balance_AR_JAK_05_CrossGen,PINCUSHION,1,1,1,Part_JAK_AR_PincushionType_01,,"Part_AR_JAK_Barrel_01, Part_AR_JAK_Barrel_02, Part_AR_JAK_Barrel_03"
Crossbolt Generator,,Named Weapon,Balance_AR_JAK_05_CrossGen,PINCUSHION,1,1,0.6,Part_JAK_AR_PincushionType_02,,"Part_AR_JAK_Barrel_01, Part_AR_JAK_Barrel_02, Part_AR_JAK_Barrel_03"
Crossbolt Generator,,Named Weapon,Balance_AR_JAK_05_CrossGen,MATERIAL,1,1,1,Part_AR_JAK_Material_CrossGen,,
Die-Vergent,,Named Weapon,Balance_SG_TED_DieVergent,BODY,1,1,1,Part_SG_TED_Body,,
Die-Vergent,,Named Weapon,Balance_SG_TED_DieVergent,BODY ACCESSORY,3,3,1,Part_SG_TED_Body_A,Part_SG_TED_Body,
Die-Vergent,,Named Weapon,Balance_SG_TED_DieVergent,BODY ACCESSORY,3,3,1,Part_SG_TED_Body_B,Part_SG_TED_Body,
Die-Vergent,,Named Weapon,Balance_SG_TED_DieVergent,BODY ACCESSORY,3,3,1,Part_SG_TED_Body_C,Part_SG_TED_Body,
Die-Vergent,,Named Weapon,Balance_SG_TED_DieVergent,BARREL,1,1,1,Part_TED_Barrel_DieVergent,,
Die-Vergent,,Named Weapon,Balance_SG_TED_DieVergent,BARREL ACCESSORY,2,3,1,Part_SG_TED_Barrel_04_B_MIRV,,"Part_SG_TED_Barrel_01, Part_SG_TED_Barrel_02, Part_SG_TED_Barrel_03, Part_SG_TED_Barrel_04_B_Wings, Part_SG_TED_Barrel_04_B_Zeus"
Die-Vergent,,Named Weapon,Balance_SG_TED_DieVergent,GRIP,1,1,1,Part_SG_TED_Grip_02,,
Die-Vergent,,Named Weapon,Balance_SG_TED_DieVergent,GRIP,1,1,1,Part_SG_TED_Grip_04,,
Die-Vergent,,Named Weapon,Balance_SG_TED_DieVergent,GRIP,1,1,1,Part_SG_TED_Grip_05,,
Die-Vergent,,Named Weapon,Balance_SG_TED_DieVergent,GRIP,1,1,1,Part_SG_TED_Grip_01,,Part_SG_TED_Barrel_04
Die-Vergent,,Named Weapon,Balance_SG_TED_DieVergent,FOREGRIP,1,1,1,Part_SG_TED_ForeGrip_01,,
Die-Vergent,,Named Weapon,Balance_SG_TED_DieVergent,FOREGRIP,1,1,1,Part_SG_TED_Foregrip_02,,
Die-Vergent,,Named Weapon,Balance_SG_TED_DieVergent,FOREGRIP,1,1,1,Part_SG_TED_Foregrip_03,,
Die-Vergent,,Named Weapon,Balance_SG_TED_DieVergent,FOREGRIP,1,1,1,Part_SG_TED_Foregrip_04,,
Die-Vergent,,Named Weapon,Balance_SG_TED_DieVergent,FOREGRIP,1,1,1,Part_SG_TED_Foregrip_05,,
Die-Vergent,,Named Weapon,Balance_SG_TED_DieVergent,SCOPE,1,1,0.5,None,,
Die-Vergent,,Named Weapon,Balance_SG_TED_DieVergent,SCOPE,1,1,1,Part_SG_TED_Scope_01,,Part_SG_TED_Barrel_04
Die-Vergent,,Named Weapon,Balance_SG_TED_DieVergent,SCOPE,1,1,1,Part_SG_TED_Scope_02,,Part_SG_TED_Barrel_04
Die-Vergent,,Named Weapon,Balance_SG_TED_DieVergent,SCOPE,1,1,1,Part_SG_TED_Scope_03,,Part_SG_TED_Barrel_04
Die-Vergent,,Named Weapon,Balance_SG_TED_DieVergent,SCOPE,1,1,1,Part_SG_TED_Scope_04,,Part_SG_TED_Barrel_04
Die-Vergent,,Named Weapon,Balance_SG_TED_DieVergent,POLYHEDRAL ARCANISM,1,1,1,Part_TED_TypeMod_DieVergent,,
Die-Vergent,,Named Weapon,Balance_SG_TED_DieVergent,ELEMENTAL,1,1,0.25,Part_SG_TED_Ele_Cryo,,
Die-Vergent,,Named Weapon,Balance_SG_TED_DieVergent,ELEMENTAL,1,1,0.25,Part_SG_TED_Ele_Fire,,
Die-Vergent,,Named Weapon,Balance_SG_TED_DieVergent,ELEMENTAL,1,1,0.25,Part_SG_TED_Ele_Shock,,
Die-Vergent,,Named Weapon,Balance_SG_TED_DieVergent,ELEMENTAL,1,1,0.25,Part_SG_TED_Ele_DarkMagic,,Part_SG_TED_TypeMod_03_Hydra
Die-Vergent,,Named Weapon,Balance_SG_TED_DieVergent,ELEMENTAL,1,1,0.25,Part_SG_TED_Ele_Poison,,
Die-Vergent,,Named Weapon,Balance_SG_TED_DieVergent,MATERIAL,1,1,1,Part_SG_TED_Mat_DieVergent,,
Donkey,,Named Weapon,Balance_AR_VLA_Donkey,BODY,1,1,1,Part_AR_VLA_Body,,
Donkey,,Named Weapon,Balance_AR_VLA_Donkey,BODY ACCESSORY,3,3,1,Part_AR_VLA_Body_A,Part_AR_VLA_Body,
Donkey,,Named Weapon,Balance_AR_VLA_Donkey,BODY ACCESSORY,3,3,1,Part_AR_VLA_Body_C,Part_AR_VLA_Body,
Donkey,,Named Weapon,Balance_AR_VLA_Donkey,BODY ACCESSORY,3,3,1,Part_AR_VLA_Body_D,Part_AR_VLA_Body,
Donkey,,Named Weapon,Balance_AR_VLA_Donkey,BARREL,1,1,1,Part_AR_VLA_Barrel_Donkey,,
Donkey,,Named Weapon,Balance_AR_VLA_Donkey,BARREL ACCESSORY,1,1,1,Part_AR_VLA_Barrel_02_A,,"Part_AR_VLA_Barrel_01, Part_AR_VLA_Barrel_03, Part_AR_VLA_Barrel_04, Part_AR_VLA_Barrel_05"
Donkey,,Named Weapon,Balance_AR_VLA_Donkey,GRIP,1,1,1,Part_AR_VLA_Grip_01,,
Donkey,,Named Weapon,Balance_AR_VLA_Donkey,GRIP,1,1,1,Part_AR_VLA_Grip_03,,
Donkey,,Named Weapon,Balance_AR_VLA_Donkey,GRIP,1,1,0.85,Part_AR_VLA_Grip_04,,
Donkey,,Named Weapon,Balance_AR_VLA_Donkey,GRIP,1,1,0.75,Part_AR_VLA_Grip_05,,
Donkey,,Named Weapon,Balance_AR_VLA_Donkey,GRIP ACCESSORY,1,2,1,Part_AR_VLA_Grip_03_A,Part_AR_VLA_Grip_03,
Donkey,,Named Weapon,Balance_AR_VLA_Donkey,GRIP ACCESSORY,1,2,1,Part_AR_VLA_Grip_03_B,Part_AR_VLA_Grip_03,
Donkey,,Named Weapon,Balance_AR_VLA_Donkey,FOREGRIP,1,1,0.85,Part_AR_VLA_Foregrip_02,,
Donkey,,Named Weapon,Balance_AR_VLA_Donkey,FOREGRIP,1,1,1,Part_AR_VLA_Foregrip_03,,
Donkey,,Named Weapon,Balance_AR_VLA_Donkey,MAGAZINE,1,1,1,Part_AR_VLA_Magazine_04_C,,"Part_AR_VLA_Barrel_01, Part_AR_VLA_Barrel_02, Part_AR_VLA_Barrel_03, Part_AR_VLA_Barrel_04"
Donkey,,Named Weapon,Balance_AR_VLA_Donkey,RAIL,1,1,1,Part_AR_VLA_Rail_03,,
Donkey,,Named Weapon,Balance_AR_VLA_Donkey,RAIL,1,1,1,Part_AR_VLA_Rail_01,,
Donkey,,Named Weapon,Balance_AR_VLA_Donkey,SCOPE,1,1,1,Part_AR_VLA_Scope_02,"Part_AR_VLA_Rail_01, Part_AR_VLA_Rail_02",
Donkey,,Named Weapon,Balance_AR_VLA_Donkey,SCOPE,1,1,1,Part_AR_VLA_Scope_01,"Part_AR_VLA_Rail_01, Part_AR_VLA_Rail_02",
Donkey,,Named Weapon,Balance_AR_VLA_Donkey,ELEMENTAL,1,1,0.25,Part_AR_VLA_Ele_Poison,,
Donkey,,Named Weapon,Balance_AR_VLA_Donkey,MATERIAL,1,1,1,Part_AR_VLA_Material_Donkey,,
Donkey,,Named Weapon,Balance_AR_VLA_Donkey,FRONT SIGHT,1,1,1,Part_AR_VLA_Barrel_01_FrontSight,Part_AR_VLA_Barrel_01_C,
Donkey,,Named Weapon,Balance_AR_VLA_Donkey,FRONT SIGHT 2,1,1,1,Part_AR_VLA_Barrel_01_FrontSight2,Part_AR_VLA_Barrel_01_FrontSight,
Donkey,,Named Weapon,Balance_AR_VLA_Donkey,PINCUSHION,1,1,1,Part_VLA_AR_PincushionType_01,,"Part_AR_VLA_Barrel_01, Part_AR_VLA_Barrel_02, Part_AR_VLA_Barrel_03, Part_AR_VLA_Barrel_04"
Donkey,,Named Weapon,Balance_AR_VLA_Donkey,PINCUSHION,1,1,0.6,Part_VLA_AR_PincushionType_02,,"Part_AR_VLA_Barrel_01, Part_AR_VLA_Barrel_02, Part_AR_VLA_Barrel_03, Part_AR_VLA_Barrel_04"
Donkey,,Named Weapon,Balance_AR_VLA_Donkey,FRONT SIGHT 3,1,1,1,Part_AR_VLA_Barrel_01_A_FS,Part_AR_VLA_Barrel_01_FrontSight2,
Dreadlord's Finest,,Named Weapon,Balance_AR_VLA_Dreadlord,BODY,1,1,1,Part_AR_VLA_Body,,
Dreadlord's Finest,,Named Weapon,Balance_AR_VLA_Dreadlord,BODY ACCESSORY,3,3,1,Part_AR_VLA_Body_A,Part_AR_VLA_Body,
Dreadlord's Finest,,Named Weapon,Balance_AR_VLA_Dreadlord,BODY ACCESSORY,3,3,1,Part_AR_VLA_Body_C,Part_AR_VLA_Body,
Dreadlord's Finest,,Named Weapon,Balance_AR_VLA_Dreadlord,BODY ACCESSORY,3,3,1,Part_AR_VLA_Body_D,Part_AR_VLA_Body,
Dreadlord's Finest,,Named Weapon,Balance_AR_VLA_Dreadlord,BARREL,1,1,3,Part_AR_VLA_Barrel_Dreadlord,,
Dreadlord's Finest,,Named Weapon,Balance_AR_VLA_Dreadlord,UNDERBARREL TYPE,1,1,1,Part_AR_VLA_Underbarrel_Dreadlord,,
Dreadlord's Finest,,Named Weapon,Balance_AR_VLA_Dreadlord,UNDERBARREL TYPE 2,1,1,1,Part_AR_VLA_Underbarrel_03_A,Part_AR_VLA_Underbarrel_03,
Dreadlord's Finest,,Named Weapon,Balance_AR_VLA_Dreadlord,GRIP,1,1,1,Part_AR_VLA_Grip_02,,
Dreadlord's Finest,,Named Weapon,Balance_AR_VLA_Dreadlord,FOREGRIP,1,1,1,Part_AR_VLA_Foregrip_03,,
Dreadlord's Finest,,Named Weapon,Balance_AR_VLA_Dreadlord,MAGAZINE,1,1,1,Part_AR_VLA_Magazine_03,,Part_AR_VLA_Barrel_05
Dreadlord's Finest,,Named Weapon,Balance_AR_VLA_Dreadlord,RAIL,1,1,1,Part_AR_VLA_Rail_01,,
Dreadlord's Finest,,Named Weapon,Balance_AR_VLA_Dreadlord,SCOPE,1,1,1,Part_AR_VLA_Scope_02,"Part_AR_VLA_Rail_01, Part_AR_VLA_Rail_02",
Dreadlord's Finest,,Named Weapon,Balance_AR_VLA_Dreadlord,ELEMENTAL,1,1,0.25,Part_AR_VLA_Ele_DarkMagic,,
