Type/Name,Melee Type,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders
Frying Pan,Blunt,Named Melee,Balance_M_Blunt_FryingPan,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_08,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock",
Frying Pan,Blunt,Named Melee,Balance_M_Blunt_FryingPan,RARITY,1,1,1,Part_M_Blunt_05_Legendary,,
Goblin Pickaxe,Axe,Named Melee,Balance_M_Axe_MiningPick,GOBLIN PICKAXE,1,1,1,Part_M_Axe_Blade_MiningPick,,
Goblin Pickaxe,Axe,Named Melee,Balance_M_Axe_MiningPick,ELEMENTAL,0,1,1,Part_M_Axe_Ele_Fire,,
Goblin Pickaxe,Axe,Named Melee,Balance_M_Axe_MiningPick,ELEMENTAL,0,1,1,Part_M_Axe_Ele_Cryo,,
Goblin Pickaxe,Axe,Named Melee,Balance_M_Axe_MiningPick,ELEMENTAL,0,1,1,Part_M_Axe_Ele_Dark,,
Goblin Pickaxe,Axe,Named Melee,Balance_M_Axe_MiningPick,ELEMENTAL,0,1,1,Part_M_Axe_Ele_Poison,,
Goblin Pickaxe,Axe,Named Melee,Balance_M_Axe_MiningPick,ELEMENTAL,0,1,1,Part_M_Axe_Ele_Shock,,
Goblin Pickaxe,Axe,Named Melee,Balance_M_Axe_MiningPick,BLADE MOD,1,2,1,Part_M_Axe_Blade_01_A,,"Part_M_Axe_Blade_02, Part_M_Axe_Blade_03"
Goblin Pickaxe,Axe,Named Melee,Balance_M_Axe_MiningPick,BLADE MOD,1,2,1,Part_M_Axe_Blade_01_B,,"Part_M_Axe_Blade_02, Part_M_Axe_Blade_03"
Goblin Pickaxe,Axe,Named Melee,Balance_M_Axe_MiningPick,BLADE MOD,1,2,1,Part_M_Axe_Blade_02_B,,"Part_M_Axe_Blade_01, Part_M_Axe_Blade_03"
Goblin Pickaxe,Axe,Named Melee,Balance_M_Axe_MiningPick,BLADE MOD,1,2,1,Part_M_Axe_Blade_02_A,,"Part_M_Axe_Blade_01, Part_M_Axe_Blade_03"
Goblin Pickaxe,Axe,Named Melee,Balance_M_Axe_MiningPick,BLADE MOD,1,2,1,Part_M_Axe_Blade_03_B,,"Part_M_Axe_Blade_01, Part_M_Axe_Blade_02"
Goblin Pickaxe,Axe,Named Melee,Balance_M_Axe_MiningPick,BLADE MOD,1,2,1,Part_M_Axe_Blade_03_A,,"Part_M_Axe_Blade_01, Part_M_Axe_Blade_02"
Goblin Pickaxe,Axe,Named Melee,Balance_M_Axe_MiningPick,HILT,1,1,1,Part_M_Axe_Hilt_01,,
Goblin Pickaxe,Axe,Named Melee,Balance_M_Axe_MiningPick,HILT,1,1,1,Part_M_Axe_Hilt_02,,
Goblin Pickaxe,Axe,Named Melee,Balance_M_Axe_MiningPick,HILT,1,1,1,Part_M_Axe_Hilt_03,,
Goblin Pickaxe,Axe,Named Melee,Balance_M_Axe_MiningPick,HILT MOD,1,1,1,Part_M_Axe_HiltMod_01,,
Goblin Pickaxe,Axe,Named Melee,Balance_M_Axe_MiningPick,HILT MOD,1,1,1,Part_M_Axe_HiltMod_02,,
Goblin Pickaxe,Axe,Named Melee,Balance_M_Axe_MiningPick,HILT MOD,1,1,1,Part_M_Axe_HiltMod_03,,
Goblin Pickaxe,Axe,Named Melee,Balance_M_Axe_MiningPick,HILT MOD,1,1,1,Part_M_Axe_HiltMod_04,,
Goblin Pickaxe,Axe,Named Melee,Balance_M_Axe_MiningPick,HILT MOD,1,1,1,Part_M_Axe_HiltMod_05,,
Goblin Pickaxe,Axe,Named Melee,Balance_M_Axe_MiningPick,HILT MOD,1,1,1,Part_M_Axe_HiltMod_06,,
Goblin Pickaxe,Axe,Named Melee,Balance_M_Axe_MiningPick,HILT MOD,1,1,1,Part_M_Axe_HiltMod_07,,
Goblin Pickaxe,Axe,Named Melee,Balance_M_Axe_MiningPick,HILT MOD,1,1,1,Part_M_Axe_HiltMod_08,"Part_M_Axe_Ele_Cryo, Part_M_Axe_Ele_Dark, Part_M_Axe_Ele_Fire, Part_M_Axe_Ele_Poison, Part_M_Axe_Ele_Shock",
Goblin Pickaxe,Axe,Named Melee,Balance_M_Axe_MiningPick,RARITY,1,1,1,Part_M_Axe_05_Legendary,,
Goblin's Bane,Sword,Named Melee,Balance_M_Sword_GoblinsBane,GOBLINS BANE,1,1,1,Part_M_Sword_Blade_GoblinsBane,,
Goblin's Bane,Sword,Named Melee,Balance_M_Sword_GoblinsBane,ELEMENTAL,1,1,1,Part_M_Sword_Ele_Fire,,
Goblin's Bane,Sword,Named Melee,Balance_M_Sword_GoblinsBane,BLADE MOD,1,1,1,Part_M_Sword_Blade_01_B,,"Part_M_Sword_Blade_02, Part_M_Sword_Blade_03"
Goblin's Bane,Sword,Named Melee,Balance_M_Sword_GoblinsBane,HILT,1,1,1,Part_M_Sword_Hilt_01,,
Goblin's Bane,Sword,Named Melee,Balance_M_Sword_GoblinsBane,HILT MOD,1,1,1,Part_M_Sword_HiltMod_07_Mission,,"Part_M_Sword_HiltMod_01, Part_M_Sword_HiltMod_02, Part_M_Sword_HiltMod_03, Part_M_Sword_HiltMod_04, Part_M_Sword_HiltMod_05, Part_M_Sword_HiltMod_06, Part_M_Sword_HiltMod_07_Override, Part_M_Sword_HiltMod_08"
Goblin's Bane,Sword,Named Melee,Balance_M_Sword_GoblinsBane,RARITY,1,1,1,Part_M_Sword_03_Rare,,
Greed Warden,Blunt,Named Melee,Balance_M_ShieldBash,GREED WARDEN,1,1,1,Part_M_Blunt_ShieldBash,,
Greed Warden,Blunt,Named Melee,Balance_M_ShieldBash,ELEMENTAL,0,1,1,Part_M_Blunt_Ele_Dark,,
Greed Warden,Blunt,Named Melee,Balance_M_ShieldBash,ELEMENTAL,0,1,1,Part_M_Blunt_Ele_Cryo,,
Greed Warden,Blunt,Named Melee,Balance_M_ShieldBash,ELEMENTAL,0,1,1,Part_M_Blunt_Ele_Fire,,
Greed Warden,Blunt,Named Melee,Balance_M_ShieldBash,ELEMENTAL,0,1,1,Part_M_Blunt_Ele_Shock,,
Greed Warden,Blunt,Named Melee,Balance_M_ShieldBash,ELEMENTAL,0,1,1,Part_M_Blunt_Ele_Poison,,
Greed Warden,Blunt,Named Melee,Balance_M_ShieldBash,ELEMENTAL,0,1,1,Part_M_Blunt_Ele_None,,
Greed Warden,Blunt,Named Melee,Balance_M_ShieldBash,HEAD MOD,1,2,1,Part_M_Blunt_Blade_01_A,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock","Part_M_Blunt_Blade_02, Part_M_Blunt_Blade_03"
Greed Warden,Blunt,Named Melee,Balance_M_ShieldBash,HEAD MOD,1,2,1,Part_M_Blunt_Blade_01_B,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock","Part_M_Blunt_Blade_02, Part_M_Blunt_Blade_03"
Greed Warden,Blunt,Named Melee,Balance_M_ShieldBash,HILT,1,1,1,Part_M_Blunt_Hilt_01,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock",
Greed Warden,Blunt,Named Melee,Balance_M_ShieldBash,HILT,1,1,1,Part_M_Blunt_Hilt_02,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock",
Greed Warden,Blunt,Named Melee,Balance_M_ShieldBash,HILT,1,1,1,Part_M_Blunt_Hilt_03,,
Greed Warden,Blunt,Named Melee,Balance_M_ShieldBash,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_01,,
Greed Warden,Blunt,Named Melee,Balance_M_ShieldBash,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_02,,
Greed Warden,Blunt,Named Melee,Balance_M_ShieldBash,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_03,,
Greed Warden,Blunt,Named Melee,Balance_M_ShieldBash,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_04,,
Greed Warden,Blunt,Named Melee,Balance_M_ShieldBash,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_05,,
Greed Warden,Blunt,Named Melee,Balance_M_ShieldBash,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_06,,
Greed Warden,Blunt,Named Melee,Balance_M_ShieldBash,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_07,,
Greed Warden,Blunt,Named Melee,Balance_M_ShieldBash,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_08,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock",
Greed Warden,Blunt,Named Melee,Balance_M_ShieldBash,RARITY,1,1,1,Part_M_Blunt_05_Legendary,,
Greed Warden,Blunt,Named Melee,Balance_M_ShieldBash,MATERIAL,1,1,1,Part_Blunt_Material_04_VeryRare,,
Hatchet,Axe,Named Melee,Balance_M_Axe_FirstMelee,BLADE,1,1,1,Part_M_Axe_Blade_02,,
Hatchet,Axe,Named Melee,Balance_M_Axe_FirstMelee,HILT,1,1,1,Part_M_Axe_Hilt_01,,
Hatchet,Axe,Named Melee,Balance_M_Axe_FirstMelee,HILT MOD,1,1,1,Part_M_Axe_HiltMod_C_02,,
Hatchet,Axe,Named Melee,Balance_M_Axe_FirstMelee,RARITY,1,1,1,Part_M_Axe_01_Common,,
LeChance's Last Leg,Blunt,Named Melee,Balance_M_Blunt_LeChancesLastLeg,LAST LEG,1,1,1,Part_Blunt_LeChancesLastLeg,,
LeChance's Last Leg,Blunt,Named Melee,Balance_M_Blunt_LeChancesLastLeg,ELEMENTAL,0,1,1,Part_M_Blunt_Ele_Dark,,
LeChance's Last Leg,Blunt,Named Melee,Balance_M_Blunt_LeChancesLastLeg,ELEMENTAL,0,1,1,Part_M_Blunt_Ele_Cryo,,
LeChance's Last Leg,Blunt,Named Melee,Balance_M_Blunt_LeChancesLastLeg,ELEMENTAL,0,1,1,Part_M_Blunt_Ele_Fire,,
LeChance's Last Leg,Blunt,Named Melee,Balance_M_Blunt_LeChancesLastLeg,ELEMENTAL,0,1,1,Part_M_Blunt_Ele_Shock,,
LeChance's Last Leg,Blunt,Named Melee,Balance_M_Blunt_LeChancesLastLeg,ELEMENTAL,0,1,1,Part_M_Blunt_Ele_Poison,,
LeChance's Last Leg,Blunt,Named Melee,Balance_M_Blunt_LeChancesLastLeg,HEAD MOD,1,2,1,Part_M_Blunt_Blade_03_A,,"Part_M_Blunt_Blade_01, Part_M_Blunt_Blade_02"
LeChance's Last Leg,Blunt,Named Melee,Balance_M_Blunt_LeChancesLastLeg,HEAD MOD,1,2,1,Part_M_Blunt_Blade_03_B,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock","Part_M_Blunt_Blade_01, Part_M_Blunt_Blade_02"
LeChance's Last Leg,Blunt,Named Melee,Balance_M_Blunt_LeChancesLastLeg,HILT,1,1,1,Part_M_Blunt_Hilt_02,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock",
LeChance's Last Leg,Blunt,Named Melee,Balance_M_Blunt_LeChancesLastLeg,HILT,1,1,1,Part_M_Blunt_Hilt_01,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock",
LeChance's Last Leg,Blunt,Named Melee,Balance_M_Blunt_LeChancesLastLeg,HILT,1,1,1,Part_M_Blunt_Hilt_03,,
LeChance's Last Leg,Blunt,Named Melee,Balance_M_Blunt_LeChancesLastLeg,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_01,,
LeChance's Last Leg,Blunt,Named Melee,Balance_M_Blunt_LeChancesLastLeg,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_02,,
LeChance's Last Leg,Blunt,Named Melee,Balance_M_Blunt_LeChancesLastLeg,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_03,,
LeChance's Last Leg,Blunt,Named Melee,Balance_M_Blunt_LeChancesLastLeg,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_04,,
LeChance's Last Leg,Blunt,Named Melee,Balance_M_Blunt_LeChancesLastLeg,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_05,,
LeChance's Last Leg,Blunt,Named Melee,Balance_M_Blunt_LeChancesLastLeg,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_06,,
LeChance's Last Leg,Blunt,Named Melee,Balance_M_Blunt_LeChancesLastLeg,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_07,,
LeChance's Last Leg,Blunt,Named Melee,Balance_M_Blunt_LeChancesLastLeg,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_08,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock",
LeChance's Last Leg,Blunt,Named Melee,Balance_M_Blunt_LeChancesLastLeg,RARITY,1,1,1,Part_M_Blunt_03_Rare,,
Mage Staff,Sword (2H),Named Melee,Balance_M_Sword2H_MageStaff,MAGESTAFF,1,1,1,Part_M_Sword2H_Blade_MageStaff,,
Mage Staff,Sword (2H),Named Melee,Balance_M_Sword2H_MageStaff,ELEMENTAL,0,1,1,Part_M_Sword2H_Ele_Fire,,
Mage Staff,Sword (2H),Named Melee,Balance_M_Sword2H_MageStaff,ELEMENTAL,0,1,1,Part_M_Sword2H_Ele_Dark,,
Mage Staff,Sword (2H),Named Melee,Balance_M_Sword2H_MageStaff,BLADE MOD,1,2,1,Part_M_Sword2H_MageStaff_A,,"Part_M_Sword2H_Blade_02, Part_M_Sword2H_Blade_03"
Mage Staff,Sword (2H),Named Melee,Balance_M_Sword2H_MageStaff,BLADE MOD,1,2,1,Part_M_Sword2H_MageStaff_B,,"Part_M_Sword2H_Blade_02, Part_M_Sword2H_Blade_03"
Mage Staff,Sword (2H),Named Melee,Balance_M_Sword2H_MageStaff,HILT,1,1,1,Part_M_Sword2H_Hilt_01,,
Mage Staff,Sword (2H),Named Melee,Balance_M_Sword2H_MageStaff,HILT,1,1,1,Part_M_Sword2H_Hilt_02,,
Mage Staff,Sword (2H),Named Melee,Balance_M_Sword2H_MageStaff,HILT,1,1,1,Part_M_Sword2H_Hilt_03,,
Mage Staff,Sword (2H),Named Melee,Balance_M_Sword2H_MageStaff,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_02,,
Mage Staff,Sword (2H),Named Melee,Balance_M_Sword2H_MageStaff,RARITY,1,1,1,Part_M_Sword2H_05_Legendary,,
Metal Lute,Blunt,Named Melee,Balance_M_Blunt_Minstrel,METAL LUTE,1,1,1,Part_M_Blunt_Minstrel,,
Metal Lute,Blunt,Named Melee,Balance_M_Blunt_Minstrel,HEAD MOD,1,1,1,Part_M_Blunt_Blade_Minstrel_A,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock","Part_M_Blunt_Blade_02, Part_M_Blunt_Blade_03"
Metal Lute,Blunt,Named Melee,Balance_M_Blunt_Minstrel,HILT,1,1,1,Part_M_Blunt_Hilt_01,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock",
Metal Lute,Blunt,Named Melee,Balance_M_Blunt_Minstrel,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_06_Mission,,
Metal Lute,Blunt,Named Melee,Balance_M_Blunt_Minstrel,RARITY,1,1,1,Part_M_Blunt_03_Rare,,
Paladin's Sword,Sword (2H),Named Melee,Balance_M_Sword2H_PaladinSword,BLADE,1,1,1,Part_M_Sword2H_Blade_PaladinSword,,
Paladin's Sword,Sword (2H),Named Melee,Balance_M_Sword2H_PaladinSword,ELEMENTAL,1,1,1,Part_M_Sword2H_Ele_Fire,,
Paladin's Sword,Sword (2H),Named Melee,Balance_M_Sword2H_PaladinSword,BLADE MOD,2,2,1,Part_M_Sword2H_Blade_01_A,,"Part_M_Sword2H_Blade_02, Part_M_Sword2H_Blade_03"
Paladin's Sword,Sword (2H),Named Melee,Balance_M_Sword2H_PaladinSword,BLADE MOD,2,2,1,Part_M_Sword2H_Blade_01_B,,"Part_M_Sword2H_Blade_02, Part_M_Sword2H_Blade_03"
Paladin's Sword,Sword (2H),Named Melee,Balance_M_Sword2H_PaladinSword,HILT,1,1,1,Part_M_Sword2H_Hilt_01,,
Paladin's Sword,Sword (2H),Named Melee,Balance_M_Sword2H_PaladinSword,HILT MOD,2,2,1,Part_M_Sword2H_HiltMod_04_Mission,,
Paladin's Sword,Sword (2H),Named Melee,Balance_M_Sword2H_PaladinSword,HILT MOD,2,2,1,Part_M_Sword2H_HiltMod_06_Mission,,
Paladin's Sword,Sword (2H),Named Melee,Balance_M_Sword2H_PaladinSword,RARITY,1,1,1,Part_M_Sword2H_04_VeryRare,,
Paladin's Sword,Sword (2H),Named Melee,Balance_M_Sword2H_PaladinSword,MATERIAL,1,1,1,Part_2HSword_Material_04_VeryRare,,
Peg Leg,Blunt,Named Melee,Balance_M_Blunt_PegLeg,PEG LEG,1,1,1,Part_M_Blunt_PegLeg,,
Peg Leg,Blunt,Named Melee,Balance_M_Blunt_PegLeg,ELEMENTAL,0,1,1,Part_M_Blunt_Ele_Dark,,
Peg Leg,Blunt,Named Melee,Balance_M_Blunt_PegLeg,ELEMENTAL,0,1,1,Part_M_Blunt_Ele_Cryo,,
Peg Leg,Blunt,Named Melee,Balance_M_Blunt_PegLeg,ELEMENTAL,0,1,1,Part_M_Blunt_Ele_Fire,,
Peg Leg,Blunt,Named Melee,Balance_M_Blunt_PegLeg,ELEMENTAL,0,1,1,Part_M_Blunt_Ele_Shock,,
Peg Leg,Blunt,Named Melee,Balance_M_Blunt_PegLeg,ELEMENTAL,0,1,1,Part_M_Blunt_Ele_Poison,,
Peg Leg,Blunt,Named Melee,Balance_M_Blunt_PegLeg,HEAD MOD,1,2,1,Part_M_Blunt_Blade_03_A,,"Part_M_Blunt_Blade_01, Part_M_Blunt_Blade_02"
Peg Leg,Blunt,Named Melee,Balance_M_Blunt_PegLeg,HEAD MOD,1,2,1,Part_M_Blunt_Blade_03_B,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock","Part_M_Blunt_Blade_01, Part_M_Blunt_Blade_02"
Peg Leg,Blunt,Named Melee,Balance_M_Blunt_PegLeg,HILT,1,1,1,Part_M_Blunt_Hilt_01,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock",
Peg Leg,Blunt,Named Melee,Balance_M_Blunt_PegLeg,HILT,1,1,1,Part_M_Blunt_Hilt_02,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock",
Peg Leg,Blunt,Named Melee,Balance_M_Blunt_PegLeg,HILT,1,1,1,Part_M_Blunt_Hilt_03,,
Peg Leg,Blunt,Named Melee,Balance_M_Blunt_PegLeg,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_01,,
Peg Leg,Blunt,Named Melee,Balance_M_Blunt_PegLeg,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_02,,
Peg Leg,Blunt,Named Melee,Balance_M_Blunt_PegLeg,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_03,,
Peg Leg,Blunt,Named Melee,Balance_M_Blunt_PegLeg,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_04,,
Peg Leg,Blunt,Named Melee,Balance_M_Blunt_PegLeg,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_05,,
Peg Leg,Blunt,Named Melee,Balance_M_Blunt_PegLeg,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_06,,
Peg Leg,Blunt,Named Melee,Balance_M_Blunt_PegLeg,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_07,,
Peg Leg,Blunt,Named Melee,Balance_M_Blunt_PegLeg,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_08,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock",
Peg Leg,Blunt,Named Melee,Balance_M_Blunt_PegLeg,RARITY,1,1,1,Part_M_Blunt_05_Legendary,,
Petty Tantrum,Blunt,Named Melee,Balance_M_HammerQuake,PETTY TANTRUM,1,1,1,Part_M_Blunt_HammerQuake,,
Petty Tantrum,Blunt,Named Melee,Balance_M_HammerQuake,ELEMENTAL,1,1,0,Part_M_Blunt_Ele_Fire,,
Petty Tantrum,Blunt,Named Melee,Balance_M_HammerQuake,HEAD MOD,1,2,1,Part_M_Blunt_Blade_02_A,,"Part_M_Blunt_Blade_01, Part_M_Blunt_Blade_03"
Petty Tantrum,Blunt,Named Melee,Balance_M_HammerQuake,HEAD MOD,1,2,1,Part_M_Blunt_Blade_02_B,,"Part_M_Blunt_Blade_01, Part_M_Blunt_Blade_03"
Petty Tantrum,Blunt,Named Melee,Balance_M_HammerQuake,HILT,1,1,1,Part_M_Blunt_Hilt_01,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock",
Petty Tantrum,Blunt,Named Melee,Balance_M_HammerQuake,HILT,1,1,1,Part_M_Blunt_Hilt_02,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock",
Petty Tantrum,Blunt,Named Melee,Balance_M_HammerQuake,HILT,1,1,1,Part_M_Blunt_Hilt_03,,
Petty Tantrum,Blunt,Named Melee,Balance_M_HammerQuake,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_01,,
Petty Tantrum,Blunt,Named Melee,Balance_M_HammerQuake,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_02,,
Petty Tantrum,Blunt,Named Melee,Balance_M_HammerQuake,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_03,,
Petty Tantrum,Blunt,Named Melee,Balance_M_HammerQuake,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_04,,
Petty Tantrum,Blunt,Named Melee,Balance_M_HammerQuake,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_05,,
Petty Tantrum,Blunt,Named Melee,Balance_M_HammerQuake,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_06,,
Petty Tantrum,Blunt,Named Melee,Balance_M_HammerQuake,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_07,,
Petty Tantrum,Blunt,Named Melee,Balance_M_HammerQuake,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_08,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock",
Petty Tantrum,Blunt,Named Melee,Balance_M_HammerQuake,RARITY,1,1,1,Part_M_Blunt_05_Legendary,,
Pincushion,Blunt,Named Melee,Balance_M_Blunt_Pincushion,PINCUSHION,1,1,1,Part_M_Blunt_Pincushion,,
Pincushion,Blunt,Named Melee,Balance_M_Blunt_Pincushion,ELEMENTAL,0,1,1,Part_M_Blunt_Ele_Dark,,
Pincushion,Blunt,Named Melee,Balance_M_Blunt_Pincushion,ELEMENTAL,0,1,1,Part_M_Blunt_Ele_Cryo,,
Pincushion,Blunt,Named Melee,Balance_M_Blunt_Pincushion,ELEMENTAL,0,1,1,Part_M_Blunt_Ele_Fire,,
Pincushion,Blunt,Named Melee,Balance_M_Blunt_Pincushion,ELEMENTAL,0,1,1,Part_M_Blunt_Ele_Shock,,
Pincushion,Blunt,Named Melee,Balance_M_Blunt_Pincushion,ELEMENTAL,0,1,1,Part_M_Blunt_Ele_Poison,,
Pincushion,Blunt,Named Melee,Balance_M_Blunt_Pincushion,HEAD MOD,1,2,1,Part_M_Blunt_Blade_02_B,,"Part_M_Blunt_Blade_01, Part_M_Blunt_Blade_03"
Pincushion,Blunt,Named Melee,Balance_M_Blunt_Pincushion,HEAD MOD,1,2,1,Part_M_Blunt_Blade_02_A,,"Part_M_Blunt_Blade_01, Part_M_Blunt_Blade_03"
Pincushion,Blunt,Named Melee,Balance_M_Blunt_Pincushion,HILT,1,1,1,Part_M_Blunt_Hilt_01,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock",
Pincushion,Blunt,Named Melee,Balance_M_Blunt_Pincushion,HILT,1,1,1,Part_M_Blunt_Hilt_02,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock",
Pincushion,Blunt,Named Melee,Balance_M_Blunt_Pincushion,HILT,1,1,1,Part_M_Blunt_Hilt_03,,
Pincushion,Blunt,Named Melee,Balance_M_Blunt_Pincushion,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_01,,
Pincushion,Blunt,Named Melee,Balance_M_Blunt_Pincushion,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_02,,
Pincushion,Blunt,Named Melee,Balance_M_Blunt_Pincushion,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_03,,
Pincushion,Blunt,Named Melee,Balance_M_Blunt_Pincushion,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_04,,
Pincushion,Blunt,Named Melee,Balance_M_Blunt_Pincushion,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_05,,
Pincushion,Blunt,Named Melee,Balance_M_Blunt_Pincushion,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_06,,
Pincushion,Blunt,Named Melee,Balance_M_Blunt_Pincushion,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_07,,
Pincushion,Blunt,Named Melee,Balance_M_Blunt_Pincushion,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_08,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock",
Pincushion,Blunt,Named Melee,Balance_M_Blunt_Pincushion,RARITY,1,1,1,Part_M_Blunt_05_Legendary,,
Ragnarok,Sword,Named Melee,Balance_M_Sword_Ragnarok,RAGNAROK,1,1,1,Part_M_Sword_Blade_Ragnarok,,
